datetime,fromNode,pm10Standard,pm25Standard,pm100Standard,pm10Environmental,pm25Environmental,pm100Environmental,rxSnr,rxRssi,rxTime,hopStart,hopLimit
2024-12-19 16:04:17.383110,0x433aafcc,16,26,26,16,26,26,4.25,-92,,5,5
2024-12-19 16:04:17.412758,0x433aad0c,13,19,19,13,19,19,5.25,-86,,3,3
2024-12-19 16:04:17.506882,0x433acb14,6,11,15,6,11,15,3.75,-90,,3,3
2024-12-19 16:04:17.537018,0x433ad35c,16,24,26,16,24,26,4.75,-88,,3,3
2024-12-19 16:04:17.629896,0x433bc2b0,15,27,31,15,27,31,6.25,-70,,3,3
2024-12-19 16:04:19.354066,0x433acb14,7,15,20,7,15,20,5.5,-68,,3,2
2024-12-19 16:04:34.153705,0x433ad35c,14,23,23,14,23,23,4.0,-90,,3,3
2024-12-19 16:04:43.619779,0x433bc2b0,11,19,23,11,19,23,5.75,-70,,3,3
2024-12-19 16:04:59.203216,0x433aafcc,17,29,31,17,29,31,3.0,-91,,5,5
2024-12-19 16:05:10.029663,0x433aad0c,14,23,23,14,23,23,6.0,-86,,3,3
2024-12-19 16:05:17.563106,0x433acb14,5,9,10,5,9,10,4.5,-89,,3,3
2024-12-19 16:05:33.947928,0x433ad35c,15,26,26,15,26,26,2.75,-91,,3,3
2024-12-19 16:05:46.446140,0x433bc2b0,12,22,24,12,22,24,5.5,-73,,3,3
2024-12-19 16:05:59.284700,0x433aafcc,14,27,27,14,27,27,4.25,-90,,5,5
2024-12-19 16:06:08.172127,0x433aad0c,17,28,28,17,28,28,4.0,-87,,3,3
2024-12-19 16:06:16.768441,0x433acb14,5,13,16,5,13,16,4.25,-89,,3,3
2024-12-19 16:06:36.941653,0x433ad35c,17,34,36,17,32,36,1.5,-93,,3,3
2024-12-19 16:11:18.841157,0x433acb14,4,6,8,4,6,8,3.25,-91,,3,3
2024-12-19 16:13:09.769401,0x433aad0c,13,22,23,13,22,23,4.5,-89,,3,3
2024-12-19 16:13:19.780551,0x433acb14,7,16,16,7,16,16,2.75,-92,,3,3
2024-12-19 16:13:36.095643,0x433ad35c,17,28,30,17,28,30,4.75,-89,,3,3
2024-12-19 16:13:46.113688,0x433bc2b0,12,22,24,12,22,24,5.75,-70,,3,3
2024-12-19 16:14:01.523056,0x433aafcc,16,25,29,16,25,29,2.5,-93,,5,5
2024-12-19 16:14:12.769822,0x433aad0c,14,24,24,14,24,24,4.25,-89,,3,3
2024-12-19 16:14:18.982956,0x433acb14,6,11,14,6,11,14,2.75,-91,,3,3
2024-12-19 16:14:37.645985,0x433b0098,10,19,19,10,19,19,6.25,-83,,2,2
2024-12-19 16:14:39.302938,0x433ad35c,16,26,29,16,26,29,3.75,-88,,3,3
2024-12-19 16:14:46.590903,0x433bc2b0,13,25,29,13,25,29,6.0,-72,,3,3
2024-12-19 16:15:01.783368,0x433aafcc,16,27,29,16,27,29,3.0,-92,,5,5
2024-12-19 16:17:10.826967,0x433aad0c,14,24,25,14,24,25,5.75,-86,,3,3
2024-12-19 16:17:20.096654,0x433acb14,6,10,10,6,10,10,-1.25,-96,,3,3
2024-12-19 16:17:37.052908,0x433ad35c,14,23,23,14,23,23,1.75,-93,,3,3
2024-12-19 16:17:46.985883,0x433bc2b0,12,21,22,12,21,22,5.5,-72,,3,3
